"id","accreditation_body","score","max_score","has_score"
"23291","NAAC","2.54000000000000004","4","true"
"29482","NAAC","3.13200000000000012","4","true"
"24261","NATIONAL BOARD OF ACCREDITATION","","","false"
"24967","NAAC","3","4","true"
"26788","NAAC","2","4","true"
"29916","NAAC","2.54999999999999982","4","true"
"30944","NAAC","3.60000000000000009","4","true"
"23797","NAAC","4","4","true"
"30136","NAAC","2.85999999999999988","4","true"
"24085","NAAC","2.5","4","true"
"27280","NAAC","2.29999999999999982","4","true"
"24636","NAAC","2.29999999999999982","4","true"
"28816","NAAC","2.7799999999999998","4","true"
"30128","ICAR","","","false"
"23402","NAAC","2","4","true"
"30781","NAAC","1.62000000000000011","4","true"
"28937","NAAC","2.04999999999999982","4","true"
"24403","NAAC","1.91999999999999993","4","true"
"30990","NAAC","2.70999999999999996","4","true"
"31852","NAAC","2.16000000000000014","4","true"
"31850","NAAC","4","4","true"
"23322","National Board of Accreditation","62","100","true"
"24212","NAAC","2.58999999999999986","4","true"
"30861","NBA","","","false"
"27447","NAAC","2.81999999999999984","4","true"
"31467","NAAC","4","4","true"
"23273","NAAC","2.27000000000000002","4","true"
"31096","NAAC","2.56999999999999984","4","true"
"24359","NAAC","2.5","4","true"
"29461","NAAC","3.14000000000000012","4","true"
"30130","Indian Nursing COUNCIL","","","false"
"24615","NAAC","3.0299999999999998","4","true"
"25602","NAAC","2.2799999999999998","4","true"
"29102","NAAC","2.41000000000000014","4","true"
"29725","NAAC","3.37000000000000011","4","true"
"29854","National Board of Examinations, New Delhi","","","false"
"29976","NAAC","2.45999999999999996","4","true"
"23463","NAAC","2.60999999999999988","4","true"
"23820","N.A.B.L.","","","false"
"26060","Indian Nursing Council,Delhi","","","false"
"24301","NAAC","2.00999999999999979","4","true"
"25886","ISO 9001:2008","","","false"
"25483","NAAC","3.22999999999999998","4","true"
"29873","Rajiv Gandhi University of Health Sciences, Bangalore","","","false"
"30480","NAAC","2.54000000000000004","4","true"
"27490","ICAR","","","false"
"28210","NAAC","3.06999999999999984","4","true"
"24808","NAAC","2.7200000000000002","4","true"
"27009","NAAC","1","4","true"
"24973","NAAC","3.85999999999999988","4","true"
"29491","NAAC","2.41999999999999993","4","true"
"26194","All India Council For Technical Education","","","false"
"29732","NAAC","3.08000000000000007","4","true"
"31017","NAAC","2.81999999999999984","4","true"
"29705","INDIAN NURSING COUNCIL NEWDELHI","","","false"
"29404","NAAC","2.45000000000000018","4","true"
"27442","B.Sc.","609","960","true"
"31480","NBA","","","false"
"26145","NBA","","","false"
"26243","NAAC","2.64999999999999991","4","true"
"25660","NAAC","1.66999999999999993","4","true"
"27938","NAAC","3.14000000000000012","4","true"
"24214","NAAC","2.35000000000000009","4","true"
"30318","INC,KNC,RGUHS","8","10","true"
"23443","NAAC","2.08000000000000007","4","true"
"29301","HIGHER EDUCATION ODISHA","","","false"
"30645","NAAC","3","4","true"
"27797","NAAC","3.14000000000000012","4","true"
"26006","NAAC","2.58000000000000007","4","true"
"30354","NAAC","3.08999999999999986","4","true"
"23487","NAAC","2.22999999999999998","4","true"
"24743","NAAC","2.49000000000000021","4","true"
"25515","NAAC","2.64999999999999991","4","true"
"28877","NAAC","3.24000000000000021","4","true"
"28323","SAMPURNANAND SANSKRIT UNIVERSITY","","","false"
"25516","NAAC","2.60999999999999988","4","true"
"24104","NAAC","1.96999999999999997","4","true"
"29680","ISO9001-2008","","","false"
"28061","NAAC","2.4700000000000002","4","true"
"30156","NAAC","3.25999999999999979","4","true"
"23736","ISO-9001:2008","0","0","true"
"25494","NAAC","2.27000000000000002","4","true"
"25523","NAAC","3.06000000000000005","4","true"
"25795","NAAC","2.8839999999999999","4","true"
"28914","NAAC","3.60000000000000009","4","true"
"29858","NAAC","3.14999999999999991","4","true"
"31334","NAAC","2.02000000000000002","4","true"
"30283","NETE/SCERT","","","false"
"28843","NAAC","3","4","true"
"25770","NAAC","2.64000000000000012","4","true"
"23393","NAAC","2.43999999999999995","4","true"
"26825","Shri. Sanjay P. Dani","","","false"
"25218","NAAC","3.10000000000000009","4","true"
"27521","NAAC","2.89000000000000012","4","true"
"23452","NAAC","2.70000000000000018","4","true"
"29531","NAAC","2.2200000000000002","4","true"
"31786","ICAR","","","false"
"24385","NBA","","","false"
"28506","NAAC","3.5299999999999998","4","true"
"24053","NAAC","3.02000000000000002","4","true"
"25215","NAAC","2.64999999999999991","4","true"
"25441","NAAC","3.00999999999999979","4","true"
"25153","NAAC","2.81999999999999984","4","true"
"27557","NAAC","2.33999999999999986","4","true"
"26547","ICAR","","","false"
"29953","Indian Nursing Council","","","false"
"25777","NAAC","2.16999999999999993","4","true"
"29806","NAAC","3.18000000000000016","4","true"
"31388","NAAC","1","4","true"
"26975","NAAC","3.31999999999999984","4","true"
"27736","Tamil Nadu Nursing Council","","","false"
"29112","INDIAN NURSING COUNCIL","0","0","true"
"25299","NAAC","2.66999999999999993","4","true"
"30195","NAAC","2.72999999999999998","4","true"
"29690","Indira Gandhi National Open University","","","false"
"26563","NAAC","3.20000000000000018","4","true"
"28975","NBA - ECE","625","999","true"
"29253","NAAC","3.08999999999999986","4","true"
"26790","NAAC","2.16000000000000014","4","true"
"28098","NAAC","2.20000000000000018","4","true"
"24279","NAAC","2.12000000000000011","4","true"
"27905","NAAC","2.60999999999999988","4","true"
"31657","NAAC","2.87999999999999989","4","true"
"31779","NAAC","2.74000000000000021","4","true"
"29580","Punjab Government","","","false"
"23451","NAAC","1","4","true"
"25861","Maharashtra Nursing Council Mumbai","","","false"
"24946","LATE PRABHAKAR BHENDE EDU.SOCIETY","10","10","true"
"23441","NAAC","2.14999999999999991","4","true"
"23316","NAAC","2.18999999999999995","4","true"
"23777","ICAR","2.08999999999999986","4","true"
"29942","NAAC","2.08999999999999986","4","true"
"26562","NAAC","4","4","true"
"29825","NAAC","2.75","4","true"
"26657","NAAC","3.39999999999999991","4","true"
"29793","NAAC","2.68999999999999995","4","true"
"30182","NABL","","","false"
"24276","NAAC","2.79999999999999982","4","true"
"25797","NAAC","4","4","true"
"28893","NAAC","3.10000000000000009","4","true"
"29975","ICAR","","","false"
"30796","NAAC","3.26399999999999979","4","true"
"23339","NAAC","3.56999999999999984","4","true"
"29346","NAAC","2.60000000000000009","4","true"
"23950","NAAC","2.60999999999999988","4","true"
"31846","NAAC","2.54999999999999982","4","true"
"31732","NAAC","3.06999999999999984","4","true"
"23932","AAA-Gujarat","2.81999999999999984","4","true"
"26357","NAAC","2.29999999999999982","4","true"
"31031","NAAC","2.25999999999999979","4","true"
"29504","NAAC","3.00999999999999979","4","true"
"28797","National Board of Accreditation","692","999","true"
"25863","NAAC","3","4","true"
"23761","NAAC","2.64000000000000012","4","true"
"28951","ICAR","","","false"
"27612","NAAC","2.64000000000000012","4","true"
"27402","NAAC","2.08000000000000007","4","true"
"29903","NAAC","3.14999999999999991","4","true"
"27556","NAAC","3.14000000000000012","4","true"
"27984","NAAC","3.10999999999999988","4","true"
"25368","ICAR","","","false"
"28825","NAAC","3.08999999999999986","4","true"
"29052","NAAC","2.75","4","true"
"29354","NAAC","3.18999999999999995","4","true"
"24951","NAAC","3.12999999999999989","4","true"
"25974","NAAC","2.39999999999999991","4","true"
"27239","NCTE","","","false"
"31570","NCTE","0","0","true"
"26680","Medical Council of India, New Delhi","","","false"
"30727","NAAC","2.24000000000000021","4","true"
"27714","ICAR","","","false"
"27754","NAAC","2.33999999999999986","4","true"
"26241","TamilNadu Nurses& Midwives Council","","","false"
"28673","NBA","812","999","true"
"23689","NACC","","","false"
"24958","NAAC","0","4","true"
"26581","Rehabilitation Council of India","","","false"
"27299","NAAC","2.70000000000000018","4","true"
"28643","NAAC","3.06999999999999984","4","true"
"27636","NAAC","3.00999999999999979","4","true"
"31714","NAAC","3.29599999999999982","4","true"
"27685","NAAC","3.06999999999999984","4","true"
"31407","NAAC","2.83999999999999986","4","true"
"30560","INDIAN NURSING COUNCIL","","","false"
"24683","NAAC","2.45000000000000018","4","true"
"23621","NAAC","3","4","true"
"26783","Mechanical Engineering","616","999","true"
"27770","NAAC","3.02000000000000002","4","true"
"30343","National Board of Accreditation","","","false"
"30692","NAAC","3.18000000000000016","4","true"
"31441","NAAC","2.52000000000000002","4","true"
"26494","NAAC","2.7799999999999998","4","true"
"29059","All India Council for Technical Education","","","false"
"29533","NAAC","2.81999999999999984","4","true"
"26406","ICAR","","","false"
"31571","NAAC","3.60000000000000009","4","true"
"25812","MADHYA PRADESH MEDICAL UNIVERSITY,JABALPUR","","","false"
"27813","NAAC","1.98999999999999999","4","true"
"30196","NAAC","1.52000000000000002","4","true"
"28813","NAAC","3.20000000000000018","4","true"
"24289","Indian nursing Council","","","false"
"26074","AICTE","","","false"
"31876","NAAC","3.16000000000000014","4","true"
"31447","NAAC","2.10999999999999988","4","true"
"31550","NAAC","3.60000000000000009","4","true"
"26706","NAAC","2.87000000000000011","4","true"
"30185","NAAC","2.33000000000000007","4","true"
"30943","NAAC","3.0299999999999998","4","true"
"27664","NAAC","2.7200000000000002","4","true"
"26968","NAAC","2.70000000000000018","4","true"
"29657","M.L.S.U","","","false"
"27059","NAAC","3","4","true"
"29604","NAAC","2.79999999999999982","4","true"
"24628","NAAC","3","4","true"
"25184","NAAC","2.54000000000000004","4","true"
"23364","AAA by Gujarat Govt.","0.77475000000000005","1","true"
"24197","NAAC","3.00999999999999979","4","true"
"24908","NAAC","2.10999999999999988","4","true"
"25714","NAAC","2.93999999999999995","4","true"
"29104","NAAC","3.06999999999999984","4","true"
"26579","Medical Council of India, New Delhi","","","false"
"29915","NAAC","2.81000000000000005","4","true"
"30894","INC","","","false"
"31178","NAAC","3.16000000000000014","4","true"
"24248","NAAC","3.31999999999999984","4","true"
"24753","NAAC","2.66000000000000014","4","true"
"24966","NAAC","2","4","true"
"27805","Veterinary Council of India","","","false"
"30718","NAAC","2.04999999999999982","4","true"
"29841","NAAC","2.20999999999999996","4","true"
"30164","AICTE","","","false"
"24571","NAAC","4","4","true"
"31230","Karnataka Nursing Council","","","false"
"29168","NBA","70","100","true"
"29817","NAAC","2.25999999999999979","4","true"
"23348","NAAC","2.22999999999999998","4","true"
"25447","NAAC","0","4","true"
"23843","Academic and Administrative Audit (AAA)","904.75","999","true"
"24465","NAAC","3.89999999999999991","4","true"
"23862","AAA (KCG, Gujarat)","2.54300000000000015","4","true"
"28278","NAAC","2.52000000000000002","4","true"
"30180","NAAC","3.35000000000000009","4","true"
"25140","AAA","7.5","10","true"
"30782","NCT jaipur","","","false"
"26233","Tamilnadu Dr. MGR Medical University, Chennai","","","false"
"26260","NAAC","2.20000000000000018","4","true"
"31540","Indian Nursing Council","","","false"
"27788","NAAC","3.20000000000000018","4","true"
"23236","NAAC","2.33999999999999986","4","true"
"27766","NAAC","2.87999999999999989","4","true"
"28741","NAAC","3.0299999999999998","4","true"
"25293","LIC","","","false"
"29029","NAAC","2.35000000000000009","4","true"
"31110","NAAC","2.85000000000000009","4","true"
"27707","NAAC","2.7200000000000002","4","true"
"24009","NAAC","2.08000000000000007","4","true"
"25968","NAAC","3.31999999999999984","4","true"
"27098","ISO 9001:2008","","","false"
"23609","NAAC","1.8899999999999999","4","true"
"27063","NAAC","2.08999999999999986","4","true"
"31749","NAAC","3.18999999999999995","4","true"
"24460","AAA(KCG,Gujarat)","2.54300000000000015","4","true"
"25769","NAAC","1.90999999999999992","4","true"
"24252","NAAC","3.10000000000000009","4","true"
"24554","NAAC","2.75999999999999979","4","true"
"26888","NAAC","3.00999999999999979","4","true"
"28566","NAAC","3.5","4","true"
"25108","NAAC","4","4","true"
"23287","NAAC","3","4","true"
"23304","NAAC","2.68000000000000016","4","true"
"30582","Maharashtra Nursing Council, Mumbai","","","false"
"26643","ISO","0","0","true"
"25849","NAAC","2.85999999999999988","4","true"
"24414","NAAC","3.56000000000000005","4","true"
"30449","NAAC","3.33999999999999986","4","true"
"25077","NAAC","3.00999999999999979","4","true"
"31748","ICAR","","","false"
"24196","NAAC","3.22999999999999998","4","true"
"26372","NAAC","2.50999999999999979","4","true"
"28970","MEDICAL COUNCIL OF INDIA","","","false"
"30695","NAAC","2.74000000000000021","4","true"
"26800","NAAC","2.66999999999999993","4","true"
"28378","NAAC","2.2799999999999998","4","true"
"23335","NAAC","2.06999999999999984","4","true"
"27963","NAAC","3.10000000000000009","4","true"
"27923","NAAC","3.24000000000000021","4","true"
"29721","NAAC","2.62000000000000011","4","true"
"29738","AICTE & WBSCTE","0","0","true"
"29162","NAAC","2.87000000000000011","4","true"
"25403","NAAC","2.49000000000000021","4","true"
"29568","NAAC","3.04000000000000004","4","true"
"24163","NAAC","2.7799999999999998","4","true"
"30598","NAAC","3.5","4","true"
"28792","NAAC","2.08000000000000007","4","true"
"31174","NAAC","3.10000000000000009","4","true"
"26493","NAAC","2.87000000000000011","4","true"
"29493","NAAC","3.02000000000000002","4","true"
"30740","NAAC","3.04000000000000004","4","true"
"27193","NAAC","3","4","true"
"28263","NAAC","4","4","true"
"24771","NAAC","2.58999999999999986","4","true"
"25834","NAAC","2.4700000000000002","4","true"
"30154","NAAC","3.04999999999999982","4","true"
"30072","NAAC","2.47999999999999998","4","true"
"24591","NAAC","3.00999999999999979","4","true"
"25025","UGC 2(f) &12 (B)","","","false"
"31046","SAMBALPUR UNIVERSITY","","","false"
"23286","NAAC","4","4","true"
"30464","National Board of Accreditation","750","999","true"
"24913","NBA","5","5","true"
"27840","NAAC","2.37999999999999989","4","true"
"31206","ICAR","","","false"
"30476","Veterinary Council of India","","","false"
"30151","NAAC","2.66999999999999993","4","true"
"28516","Indian nursing council (new Delhi)","10","15","true"
"28603","NAAC","2.5","4","true"
"28859","NAAC","2.77000000000000002","4","true"
"25697","NAAC","2","4","true"
"24594","NAAC","2.45000000000000018","4","true"
"26413","NAAC","2.02000000000000002","4","true"
"27904","NAAC","3","4","true"
"26593","NAAC","2.62999999999999989","4","true"
"28478","NAAC","2.10000000000000009","4","true"
"29167","NAAC","3","4","true"
"31690","NAAC","4","4","true"
"25574","BAR COUNCIL OF INDIA","","","false"
"28740","NAAC","2.56000000000000005","4","true"
"24889","NAAC","2.35000000000000009","4","true"
"29523","NAAC","2.16000000000000014","4","true"
"28143","NAAC","3.04000000000000004","4","true"
"26604","NAAC","2.87000000000000011","4","true"
"26805","AICTE","","","false"
"29213","NAAC","1.82000000000000006","4","true"
"27191","NAAC","1.67999999999999994","4","true"
"29790","NBA","6.52799999999999958","684","true"
"30916","SCERT/NCTE","","","false"
"30870","NAAC","3.02000000000000002","4","true"
"26326","NAAC","3","4","true"
"28135","NAAC","2.85999999999999988","4","true"
"30673","NAAC","1.5","4","true"
"31477","NAAC","4","4","true"
"28276","NAAC","2.29999999999999982","4","true"
"30091","NAAC","3.58000000000000007","4","true"
"31403","AICTE","","","false"
"27133","NAAC","2.70999999999999996","4","true"
"26810","NAAC","2.66000000000000014","4","true"
"27907","MCAER, PUNE","","","false"
"25778","NAAC","2.43000000000000016","4","true"
"26116","NAAC","2.29999999999999982","4","true"
"27238","NAAC","2.87999999999999989","4","true"
"27918","NAAC","3.10000000000000009","4","true"
"30463","NAAC","2.35999999999999988","4","true"
"25711","NAAC","2.50999999999999979","4","true"
"25850","NAAC","4","4","true"
"30439","NAAC","2.7200000000000002","4","true"
"24223","NAAC","3.12000000000000011","4","true"
"25398","NAAC","2.12000000000000011","4","true"
