"id","address_line1","address_line2","area","city","constructed_area","district_code","girl_exclusive","specialized","staff_quarter_available","student_hostel_available","location","no_of_student_hostel","no_of_regional_centers","other_speciality","state_code","website","year_of_establishment","year_when_declared_university","nodal_officer_id","staff_quarter_id","type_id","offers_distance_programme","has_faculty_regular_courses","has_department_regular_courses","has_other_regular_courses","constituted_from_colleges","speciality_id","name","survey_year","financial_income_id","financial_expenditure_id","infrastructure_id","remarks","latitude","longitude","scholarship_id","loan_id","offers_scholarship","offers_loan","is_accredited","is_foreign_students_enrolled","pin_code","off_shore_center_available","no_of_off_shore_center","has_fellowships","fellowships_id","has_other_minority_data"
"0637","Savalanga Road, Navile","Shimoga-577 225","200","Shimoga","19495","568","false","true","true","true","U","4","1","","29","www.uahs.in","2011","2012","197779","52132","02","true","false","true","false","true","1","UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA","2015","193332","193319","193315","1. Ph.D column First year admitted list is only entered.2. There is no sepeparae  PG. and Ph.D Hostels for boys and girls, staff quarters are converted into hostels.3. Due to promotions under CAS more number of professors against sanctioned posts.Number of e-books 352 and e-journals-CERA","13.2700099999999992","74.3800099999999986","106707","15292","true","true","false","false","577225","false","0","true","5791","true"
"0449","Central University of Tamil Nadu,","Neelakudi, Kangalancherry,","514.840000000000032","Thiruvarur","80775.2540000000008","619","false","false","true","true","R","3","0","","33","www.cutn.ac.in","2009","2009","197904","52168","01","false","true","false","false","false","","Central University of Tamil Nadu, Tiruvarur","2015","193457","193444","193440","","10.8133966000000008","79.6137130000000042","106795","","true","false","false","false","610101","false","0","true","5804","true"
"0512","Near Buddheshwaran Temple","Mohaan Road","131","Lucknow-17","183640.739999999991","157","false","true","true","true","U","2","0","Rehabilitation","09","http://dsmru.up.nic.in","2008","2008","198003","52196","02","false","false","true","false","false","9","UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY","2015","193556","193543","193539","","","","106863","","true","false","false","false","226017","false","0","false","","true"
"0733","100 FEET RING ROAD","BANASHANKARI III STAGE, HOSAKEREHALLI","25","BANGALORE","72065.8500000000058","572","false","false","false","true","U","2","0","","29","www.pes.edu","1988","2013","198005","","03","false","true","false","false","false","","PES UNIVERSITY, BANGLORE","2015","193558","193545","193541","","12.5800099999999997","77.3400400000000019","106865","","true","false","false","false","560085","false","0","false","","true"
"0117","B-4, Qutub Institutional Area","","10.6500000000000004","New Delhi","14832","098","false","true","true","true","U","1","0","","07","http://www.slbsrsv.ac.in","1962","1987","198196","52241","04","false","false","true","false","false","15","Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi","2015","193749","193736","193732","Non Teaching staff including with Library Staff","28.5406879999999994","77.182508999999996","106985","","true","false","true","true","110016","false","0","true","5818","false"
"0482","No.577","Anna Salai","5721.84000000000015","Saidapet","4726","603","false","false","false","false","U","0","1","","33","www.tnou.ac.in","2002","2002","198197","","10","true","false","false","false","false","","Tamil Nadu Open University, Chennai","2015","193750","193737","193733","","13.0009899999999998","80.002317000000005","106986","","true","false","false","false","600015","false","0","false","","false"
"0371","Sadiq Road","Faridkot","203","Faridkot","115500","045","false","true","true","true","R","4","0","","03","www.bfuhs.ac.in","1998","1998","198319","52263","02","false","true","false","false","true","2","Baba Farid University of Health & Medical Sciences, Faridkot","2015","193872","193859","193855","sanctioned strength of contractual non-teaching staff is included in sanctioned strength of other non-teaching staff.","30.410105999999999","74.4405210000000039","","","false","false","false","false","151203","false","0","false","","false"
"0311","Pune-Bangalore National Highway - 4","Near Dhebewadi Road, Malkapur","57","KARAD","126028","527","false","true","true","true","R","12","0","","27","www.kimsuniversity.in","1984","2005","198323","52265","06","false","true","true","false","true","2","Krishna Institute of Medical Sciences Deemed University, Karad","2015","193876","193863","193859","UG & PG Teaching Staff are Same.UG 4 subjects are not mentioned in software.  please include the same i.e. FMT, TB & Chest, Psychiatry. please include the staff of these subjects : Professor - 3, Assoc.Prof. - 4, Assitt.Prof. - 3, Tutor - 5, Sr.Res. 3, Jr.Res. - 5.UG & PG Teaching Staff are Same.UG 4 subjects are not mentioned in software.  please include the same i.e. FMT, TB & Chest, Psychiatry. please include the staff of these subjects : Professor - 3, Assoc.Prof. - 4, Assitt.Prof. - 3, Tutor - 5, Sr.Res. 3, Jr.Res. - 5.Hostel shown in DCF Form-II of KIMS is same as in DCF Form I and Hostels shown in DCF Form II of Nursing, Physiotherapy, Dental and Biotechnology are individual. financial information shown in DCF-I has been included all constituents colleges.","","","107075","15344","true","true","true","true","415539","false","0","false","","true"
"0198","Soura","","81","Srinagar","135674","010","false","true","true","true","U","4","0","","01","http://skims.ac.in","1982","1983","198373","52283","08","false","false","true","false","false","2","Sher-e-Kashmir Institute of Medical Sciences, Srinagar","2015","193926","193913","193909","","34.1369370000000032","74.8002390000000048","","","false","false","false","false","190011","false","0","false","","false"
"0194","1-University Avenue","Awantipora","35.8100000000000023","Pulwama","20229","012","false","false","false","true","R","2","0","","01","www.islamicuniversity.edu.in","2005","2005","197978","","02","false","true","true","false","false","","Islamic University of Science & Technology, Pulwama","2015","193531","193518","193514","1. Teaching staff data is School-wise, not course-wise.2. Most of the professors mentioned are adjunct faculty, and so are the associate professors.","33.9263010000000023","75.0185010000000005","","","false","false","false","false","192122","false","0","true","6629","false"
"0259","Panangad P.O","Kochi - 682506","70.1800000000000068","Kochi","3000","595","false","true","true","true","R","4","0","","32","www.kufos.ac.in","2010","2011","198420","52293","02","false","true","false","false","false","8","Kerala University of Fisheries & Ocean Studies, Kochi","2015","193973","193960","193956","Director - Director of ResearchNo. of non teaching includes Registrar, Finance Officer and University Engineer","","","107138","","true","false","false","false","682506","false","0","false","","false"
"0184","VPO - Kamand","Tehsil - Padhar","510","Mandi","15506","027","false","false","true","true","R","7","0","","02","www.iitmandi.ac.in","2009","2009","198435","52297","07","false","true","false","false","false","","Indian Institute of Technology, Mandi","2015","193988","193975","193971","Block 1I-1B: All MS, PhD scholars are getting scholarship / fellowship either funded by the Institute (MHRD), DST, CSIR-UGC, Sponsored Projects, etc... as per the norms of the funding agency/Govt. of India.","31.7771805000000001","76.9887875999999949","107148","","true","false","false","false","175005","false","0","false","","false"
"0332","Chhatrapati Shivaji Maharaj Administrative Premises","Ravindranath Tagore Marg Nagpur 440001","327","Nagpur","","505","false","false","true","true","U","8","0","","27","http://www.nagpuruniversity.org/index.htm","1923","","198460","52304","02","false","false","true","false","false","","Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur","2015","194013","194000","193996","","","","","","false","false","true","true","440001","false","0","false","","false"
"0631","Bagla(Rahya Suchani)","Distt. Samba (J&K State, India)","610.119000000000028","Samba","25740.7200000000012","021","false","false","true","true","R","3","0","","01","http://www.cujammu.ac.in","2011","2011","198468","52308","01","false","false","true","false","false","","CENTRAL UNIVERSITY OF JAMMU","2015","194021","194008","194004","","","","107168","","true","false","false","false","181143","false","0","true","5831","true"
"0329","Gram:Lavale","","469.5","","309805.890000000014","521","false","false","true","true","U","20","0","","27","www.siu.edu.in","2002","2002","198551","52330","06","false","false","true","true","true","","SYMBIOSIS International University, Pune","2015","194104","194091","194087","Consolidated information furnished in DCF-I:a. Total area (In acre)b. Total Constructed area (In sq. m)c. Staff quarterd. Students hostele. Teaching staff dataf. Non-Teaching staff datag. Financial information","18.5374690000000015","73.731275999999994","","","false","false","true","true","412115","false","0","false","","false"
"0410","Jawahar Lal Nehru Marg","Malaviya Nagar","312","Jaipur","100000","110","false","true","true","true","U","12","0","","08","www.mnit.ac.in","1963","2002","198555","52333","07","false","false","true","false","false","4","Malviya National Institute of Technology, Jaipur","2015","194108","194095","194091","","26.9124336","75.7672708999999998","107228","15360","true","true","false","true","302017","false","0","false","","false"
"0533","PLOT NO. 1, SECTOR - 17 A, YAMUNA EXPRESSWAY","","75","GREATER NOIDA","55234.3799999999974","141","false","false","false","true","U","2","0","","09","http://niu.edu.in","2010","2011","198608","","03","false","true","false","false","false","","Noida International University","2015","194161","194148","194144","","28.3739990000000013","77.5413135000000011","","","false","false","false","true","203201","false","0","false","","false"
"0071","3rd Floor, Biscomaun Bhawan","West of Gandhi Maidan","","Patna","","230","false","false","false","false","U","0","1","","10","www.nalandaopenuniversity.com","1987","1987","198615","","10","true","false","false","false","false","","Nalanda Open University, Patna","2015","194168","194155","194151","Nalanda Open University has no Regional Centre. There are 50 study centres in different colleges of Bihar and Jharkhand, which works as councelling cum study centre of the Univerisity.","25.0000099999999996","85.0000100000000032","","","false","false","false","true","800001","false","0","false","","false"
"0016","Sir Mokshagundam Visheswaraiah Road","JNTUA College of Engineering Road","370","Anantapur","105130","553","false","true","true","true","R","16","0","","28","www.jntua.ac.in","2008","2008","198712","52378","02","false","false","true","true","true","4","Jawaharlal Nehru Technological University, Anantapur","2015","194265","194252","194248","","","","107319","15382","true","true","false","true","515002","false","0","true","5840","true"
