"statecode","name","id","statebodyid","survey_year"
"27","BAHUUDDESHIYA SAMAJIK GRAMIN & SHAIKSHANIK SANSTHA KALWAN NASHIK","9091","4","2015"
"27","BAJIPUR VANITA VIDYALAYA PARNAKA VASAI THANE","9092","4","2015"
"27","BHAGWAN SHREE CHAKRADHAR SWAMI SHIKSHAN PRASARAK &BAHUUDDESHIYA SANSTHA COLLEGE BABHALI TQ DARYAPUR AMRAVATI","9107","4","2015"
"27","BHAGWANT RAO D. ED. COLLEGEGADCHIROLI CHAMORSHI ROAD GADCHIROLI","9108","4","2015"
"27","BHAGYASHRI SHIKSHAN SANSTHA BHAGYASHRI D. ED. COLLEGE KATHORA NAKA PARISAR AMRAVATI","9109","4","2015"
"27","BHAIRAVNATH EDUCATION SOCIETYS UDAYRAJE ADHYAPAK VIDYALAYA KEDGAON AHMEDNAGAR","9111","4","2015"
"27","BHAIRAVNATH SHIKSHAN SANSTHA SAVITRIBAI PHULE ADHYAPIKA VIDYALAYA KHANDALA SATARA","9112","4","2015"
"27","BHAIYASAHEB JAVADE EDUCATION SOCIETY AMRAVATI POLYTECHNIC COLLEGE BHANKHED AMRAVATI","1694","2","2015"
"27","BHAURAOJI KALE SHIKSHAN PRASARAK MANDAL PREMCHAND MUGDIA D. ED. COLLEGE NARLIBAAG AURANGABD","9124","4","2015"
"27","BHAUSAHEB MANE SHAIKSHANIK KRUSHI PARYAVARAN SWA. PANJABRAO MANE D. ED. COLLEGE BRAHM UMARKHED YAVATMAL","9125","4","2015"
"27","BHAUSAHEB MULAK CHARITABLE TRUST 'S BHAUSAHEB MULAK COLLEGE OF D. PHARMACY UMRED NAGPUR","1706","2","2015"
"27","BHAUSAHEB MULAK CHARITABLE TRUST'S BHAUSAHEB MULAK POLYTECHNIC BUTIBORI NAGPUR","1707","2","2015"
"27","BHAUSAHEB PATIL JUNIOR COLLEGE OF EDUCATION KEJ BEED","9126","4","2015"
"27","BHAWABHUTI SHIKSHAN SANSTHA SHRI LAXMANRAO MANKAR COLLEGE OF EDUCATION GONDIA GONDIA","10262","4","2015"
"27","CHAITANAYA VIDYAPITHA`S DEVI MAHALAXMI COLLEGE MUMBAI","10402","2","2015"
"27","CHAITANYA SHIKSAN SANSTHA` INSTITUTE HADAPSAR","10845","2","2015"
"27","CHAITANYA VIDYAPEETH`S DEVI MAHALAXMI PARAMEDICAL COLLEGE NAGPUR","10667","2","2015"
"27","CHANDRAKANTA BAHHUDESHIYA SHIKSHAN SANSTHA`S CHANDRAKANTA COLLEGE OF TECHNOLOGY KATOL NAGPUR","10682","2","2015"
"27","CHANDRAKIRAN SHIKSHAN SANSTHA LATE BHIYASAHEB URKANDE WARDHA WARDHA","9143","4","2015"
"27","CHANDRAPUR JR. COLLEGE OF EDUCATION PATANPURA GATE CHANDRAPUR","9145","4","2015"
"27","COLLEGE OF AERONAUTICS NAGPUR","8923","5","2015"
"27","COLLEGE OF EDUCATION BARSHI SOLAPUR","9163","4","2015"
"27","ADHYAPIKA VIDYALAYA BARSHI, SOLAPUR","9045","4","2015"
"27","AMRUTA VAISHNAVI EDUCATION & WELFARE TRUST'S SHATABDI INSTITUTE OF TECHNOLOGY AGASTKHIND TAL SINNER NASHIK","1663","2","2015"
"27","MAULANA AZAD EDUCATION SOCIETY'S KAMLA NEHRU POLYTECHNIC (PHARMACY)(PRIVATE) AURANGABAD","1950","2","2015"
"27","YOUNG ENGINEERS EDUCATION SOCIETY'S MAHARASHTRA INSTITUTE OF PHARMACY BETADA BRAMHAPURI CHANDRAPUR","2256","2","2015"
"27","HYDERABAD (SINDH) NATIONAL COLLEGIATE BOARD SMT S.H MANSUKHANI INSTITUTE OF TECHNOLOGY ULHASNAGAR MUMBAI","1831","2","2015"
"27","DR.BABASAHEB AMBEDKAR TECH.UNIVERSITYINSTITUTE OF PETROCHEMICAL ENGINEERINGLONERERAIGAD","1757","2","2015"
"27","SINHGAD TECHNICAL EDUCATION SOCIETY'S SINHAGAD COLLEGE OF PHARMACY (POLYTECHNIC) PUNE","2193","2","2015"
"28","CHRISTIAN MEDICAL CENTRE EAST GODAWARI","3476","3","2015"
"28","CHRISTIAN SCHOOL OF NURSING KURNOOL","3477","3","2015"
"28","CHUNDI RANGANAYAKULU POLYTECHNIC","515","2","2015"
"28","CIPAI GOVINDA REDDY SCHOOLOF NURSING TRIUPATI","3479","3","2015"
"28","COL. D.S. RAJU POLYTECHNIC PODURU","516","2","2015"
"28","CRESCENT INSTITUTE OF ELEMENTARY TEACHER TRAINING C/O.CRESCENT C. O. E. CAMPUS ANANTAPUR","5570","4","2015"
"28","CRESCENT SCHOOL OF NURSING KADAPA","3480","3","2015"
"28","DA GOVT POLYTECHNIC ONGOLE","517","2","2015"
"28","DISTRICT INSTITUTE OF EDUCATION & TRAINING (DIET) SRIKAKULAM","5592","4","2015"
"28","DISTRICT INSTITUTE OF EDUCATION & TRAINING (DIET) VISAKHAPATNAM","5594","4","2015"
"28","DISTRICT INSTITUTE OF EDUCATION & TRAINING (DIET) VIZIANAGARAM","5595","4","2015"
"28","DR. Y .C. JAMES YEN RURAL POLYTECHNIC. KUPPAM","522","2","2015"
"28","GMR POLYTECHNIC SRISAILAM","531","2","2015"
"28","GOVT.INST.CERAMIC TECHNOLOGY GUDUR","567","2","2015"
"28","INDIAN INSTITUTE OF TOURISM AND TRAVEL MANAGEMENT","574","2","2015"
"28","KARRI SATYANARAYANA REDDY TELEGU PANDIT TRANING CO SRI LAKSHMI MEMORIAL COTTAGE WEST GODAVARI","5620","4","2015"
"28","KASTURBA SCHOOL OF NURSING EAST GODAVARI","3527","3","2015"
"28","KAVURI SUBBA RAO SCHOOL OF NURSING GUNTUR","3529","3","2015"
"28","KES POLYTECHNIC FOR WOMEN","588","2","2015"
"28","MAMATHA SCHOOL OF NURSING GUNTUR","3546","3","2015"
"28","NATIONAL SCHOOL OF NURSING PRAKASAM","3570","3","2015"
"28","NEDURUMALLI SUBBARAMIREDDY INST. OF ELE. TCHR. EDN NELLORE","5636","4","2015"
"28","PUSHPAGIRI ELEMENTARY TEACHER EDUCATION INSTITUTE BHARATIYA VIJNAN PEETHAM EDUCATIONAL SOCIETY CUDDAPAH","5642","4","2015"
"28","RAMAKRISHAN SCHOOL OF NURSING EAST GODAVARI","3591","3","2015"
"28","RAMARAJA INSTITUTE OF ELEMENTRY TEACHER EDUCAION CHITTOOR","5644","4","2015"
"28","RANI PRATAP EDUCATIONAL SOCIETY","609","2","2015"
"36","INDIAN INSTITUTE OF AEROSPACE TECHNOLOGY & MANAGEMENT SECUNDERABAD","8856","5","2015"
"28","RAYALASEEMA SCHOOL OF NURSING KURNOOL-","3592","3","2015"
"28","R D T SCHOOL OF NURSING ANANTHAPUR","3589","3","2015"
"28","REGHAVENDRA INSTITUTE OF PHARMACEUTICAL EDUCATIONAL & RESEARCH SANGRAM","611","2","2015"
"28","SARADA INSTITUTE OF SCIENCE TECHNOLOGY AND MANAGEMENT","621","2","2015"
"28","SATYABHAMA SCHOOL OF NURSING KADAPA","3610","3","2015"
"28","SCHOOL OF NURSING NELLORE","3611","3","2015"
"28","SESHACHALA PARA MEDICAL SCIENCES PUTTUR","623","2","2015"
"36","INDIAN INSTITUTE OF PACKAGING, HYDERABAD","8857","5","2015"
"36","INSTITUTE OF AIRCRAFT MAINTENANCE ENGINEERING SECUNDERABAD","8858","5","2015"
"36","NATIONAL INSTITUTE RURAL DEVELOPMENT, HYDERABAD","8860","5","2015"
"36","RAJIV GANDHI AVIATION ACADEMY SECUNDERABAD","8861","5","2015"
"36","INDO- AMERICAN SCHOOL OF NURSING HYDERABAD","3514","3","2015"
"36","GOKUL INSTITUTE OF TECHNOLOGY AND SCIENCES","532","2","2015"
"36","INSTITUTE OF MANAGEMENT TECHNOLOGY HYDERABAD","577","2","2015"
"36","INSTITUTE OF PUBLIC ENTERPRICES","20","2","2015"
"36","NATIONAL ACADEMY OF AGRICULTURE RESEARCH MANAGEMENT","25","2","2015"
"36","NATIONAL INSTITUTE OF AGRICULTURE EXTENSION MANAGEMENT","26","2","2015"
"28","SESHACHALA TEACHER TRAINING INSTITUTE SRI BALAJI EDUCATIONAL SOCIETY CHITTOOR","5647","4","2015"
"28","SREE RAMA INSTITUTE OF ELEMENTARY TCHR. EDN. CHITTOOR","5652","4","2015"
"27","COLLEGE OF NURSING SANGLI","4742","3","2015"
"27","CORDOBA JR. COLLEGE OF EDUCATION AURANGABAD AURANGABAD","9164","4","2015"
"27","DHANVANTRI SHIKSHAN VA SAMAJIK PRATISHTHAN VIKAS D. ED. WARJ/ NARE PUNE","9177","4","2015"
"27","DHARAMPETH POLYTECHNIC","1737","2","2015"
"27","DHARATI JANSEVA PRATISHTHAN DIPLOMA IN ENGINEERING & TECHNOLOGY INSTITUTE JALNA","1738","2","2015"
"27","DHARESHWAR VIDYA VA KRIDA PRATISTHAN DHAYARI PUNE","9178","4","2015"
"27","DHARMARAJ SHAIKSHANIK PRATISHTHAN WALK AHMEDNAGAR","9179","4","2015"
"27","DHARMRAO SHIKSHAN MANDALS RAJE DHARMRAO JR. COLLEGE OF EDUCATION AHERI GADCHIROLI","9180","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PARBHANI PARBAHANI","9191","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PARDESHPURA AHMEDNAGAR","9193","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PHALTAN SATARA","9197","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING SINDHUDURG SINDHUDURG","9186","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TAMBRI OSMANABAD","9192","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TARDA NAKA NANDE","9196","4","2015"
"27","DR. BABASAHEB AMBEDKAR SMARAK SAMITI PEER BAZAR AURANGABD","9222","4","2015"
"27","DR. B. R. AMBEDKAR JR. COLLEGE OF EDUCATION (D. ED. ) BORADI BORADI DHULE","9218","4","2015"
"27","DR. D. S. PALIWAL JR. COLLEGE OF EDUCATION HIRAPUR AURANGABAD","9223","4","2015"
"27","DR. D.Y. PATIL POLYTECHNIC AMBI. TALEGAON PUNE","1746","2","2015"
"27","DR. D.Y. PATIL PRATHISTHAN'S DR. D.Y. PATIL POLYTECHNIC KOLHAPUR","1747","2","2015"
"27","DR. D. Y. PATIL PRATISHTHAN C/O D. Y. PATIL COLLEGE PIMPR PUNE","9225","4","2015"
"27","DR. D.Y.PATIL PRATISHTHAN'S DR. D. Y. PATIL INSTITUTE OF PHARMACY AKURDI PUNE","1748","2","2015"
"27","DR. D.Y.PATIL PRATISHTHAN'S PADMASHREE DR. D.Y.PATIL POLYTECHNIC NIGDI","1749","2","2015"
"36","IMAGE SCHOOL OF NURSING MEDAK","3513","3","2015"
"27","DR. ZAKIR HUSSAIN JR. COLLEGE OF EDUCATION PARBHANI PARBHANI","9232","4","2015"
"27","DR. ZAKIR HUSSAIN URDU JR. COLLEGE OF EDUCATION MOMINPURA","9233","4","2015"
"27","GAJANAN MAHARAJ SHIKSHAN PRASARAK MANDAL'S SHARADCHANDRA PAWAR INSTITUTE OF ENGINEERINRG & TECHNOLOGY JUNNER","1766","2","2015"
"27","GANESHANAD MAHARAJ PUNEKAR SEVA SANSTHA TAL. KHED PUNE","9254","4","2015"
"27","GANGABAI GOBBI ADHYAPAK VIDYALAYA (PANDHARPURS) JAT SANGLI","9255","4","2015"
"27","GANGADHARRAO LOHAVE PATIL INSTITUTE OF MODERN TECHNOLOGY WARDHA","10574","2","2015"
"27","GOVERNMENT RESIDENTIAL WOMEN'S POLYTECHNIC YAVATMAL","1818","2","2015"
"27","GOVERNMENT RESIDENT WOMEN'S POLYTECHNIC TASGAON SANGLI","1816","2","2015"
"27","GRAMIN BAHUDESHIYA SHIKSHAN PRASARAK MANDAL`S SWA GOVINDRAO PATIL INSTITUTE OF TECHNOLOGY NAGPUR","10670","2","2015"
"27","GRAMIN POLYTECHNIC PARBHANI.","1819","2","2015"
"27","GRAMIN SHIKSHAN PRASARAK MANDALGRAMIN POLYTECHNIC VISHNUPURI NANDED","1820","2","2015"
"27","GRAMIN SHIKSHAN PRASARAK MANDAL GRAMIN TANTRANIKETAN KANDHAR NANDED","10370","2","2015"
"27","GRAMIN SHIKSHAN SANSTHA NALEGAON LATUR","9292","4","2015"
"27","GRAMIN VIKAS MULTIPURPOSE EDUCATION`S DR BABASAHEB AMBEDKAR TECHNICAL ACADEMY NAGPUR","10552","2","2015"
"27","GRAMIN VIKAS MULTIPURPOSE EDUCATION SOCIETYPRABHAT DIPLOMA COLLEGE OF ENGINEERING MOUZA RUI TA- BRAMHAPURI CHANDRAPUR","1821","2","2015"
"27","GRAMIN VIKAS MULTIPURPOSE EDUCATION SOCIETY RASHTRASANT TUKDOJI MAHARAJ INSTITUTE OF TECHNILCAL EDUCATION","10618","2","2015"
"27","GRAMIN YUVAK VIKAS SHIKSHAN MANDAL CHILLI BULDHANA","9294","4","2015"
"27","GURUKUL EDUCATION SOCIETY INSTITUTE OF ENGINEERING & TECHNOLOGY","1827","2","2015"
"27","GURUKUL EDUCATION SOCIETY KHATAV SATARA","9304","4","2015"
"27","GURUMAI SHIKSHAN PRASARK MANDAL SURVEY YAWAL JALGAON","9305","4","2015"
"27","HAL PRAVARA AVIATION INSTITUTE NASIK","8925","5","2015"
"32","MANNAM MEMORIAL N S S MEDICAL MISSION HOSPITAL KOTTAYAM","4520","3","2015"
"27","HANUMAN GRAMIN VIKAS AND SHIKSHAN PRASARAK MANDAL SHRI HANUMAN ADHYAPAK VIDYALAYA D. ED. COLLEGE BARSHI SOLAPUR","9314","4","2015"
"27","IDEAL COLLEGE OF EDUCATION AMBERNATH THANE","9323","4","2015"
"27","INDIAN AEROSPACE & ENGINEERING NAVI MUMBAI","8927","5","2015"
"27","INDIAN EDUCATION SOCIETY OF MANEGMENT COLLEGE AND REASERCH CENTER","10403","2","2015"
"27","INDIAN INSTITUTE OF PACKAGING, MUMBAI","8928","5","2015"
"27","INDIAN INSTIUTUTE OF FIRE ENGINEERING NAGPUR","10467","2","2015"
"27","INDIAN SOCIETY FOR TECHNOLOGY DEVELOPMENT INSTITUTE OF FIRE ENGINEERING NAGPUR","10609","2","2015"
"27","INDIRA ADHYAPAK VIDYALAYA SAONER NAGPUR","9324","4","2015"
"27","INDUTAI MEMORIAL D. ED. COLLEGE TUMSAR BHANDARA","9334","4","2015"
"27","INDUTAI MEMORIAL DIPLOMA IN FIRE SERVICE ENGINEERING NAGPUR","10493","2","2015"
"27","INFANT JESUS SOCIETY RAMCHANDRARAO DHOTE D. ED. RAJURA CHANDRAPUR","9335","4","2015"
"27","INGOLE SHIKSHAN SANSTHA'S INGOLE INSTITUTE OF PRINTING TECHNOLOGY NAGPUR.","1839","2","2015"
"27","INSTITUTE OF CIVIL AND RURAL ENGINEERING(AIDED) GARGOTI KOLHAPUR","1841","2","2015"
"27","INSTITUTE OF DIPLOMA IN PHARMACY","1842","2","2015"
"27","INSTITUTE OF INDUSTRIAL SAFETY PROFESSIONALS OF INDIA BORIVALI (E) MUMBAI","10388","2","2015"
"27","JAGDAMBA EDUCATION SOCIETYS YEOLA NASIK","9344","4","2015"
"27","JAGDAMBA SHIKSHAN PRASARAK MANDALS COLLEGE OF EDUCATION GEORAI BEED","9345","4","2015"
"27","JAGDAMHA SHIKSHAN PRASARAK MANDAL CHHATRAPATI SANKUI BEED","9346","4","2015"
"27","JAGRUTI ADHYAPAK VIDYALAYA TASGAON SANGLI","9347","4","2015"
"27","DISTRICT INSTITUTE OF EDUCATION AND TRAINING, NASHIK","9268","4","2015"
"27","JAI AMBE SHIKSHAN SANSTHA SATPUDA AUDYOGIK VYAVSAYA SANSTHA TUMSAR","10595","2","2015"
"27","JAI BHAGWAN COLLEGE OF EDUCATION KALWA (W) THANE","9349","4","2015"
"27","JALGAON DISTRICT MEDICINE DEALER`S ASSOCIATION`S INSTITUTE OF MGMT & ADMN JALGAON","10778","2","2015"
"27","JAMIYA ISLAMIYA ISHATUL OLU'S JAMIYA POLYTECHNIC AKKALKUWA","1863","2","2015"
"27","JANARDAN BAGAT INSTITUTE CHANGU DANA THAKUD ARTS COMMERCE SCIENCE COLLEGE NEW PANVEL","10405","2","2015"
"27","JANATA SHIKSHAN PRACHARAK SAMITIS DOKALI THANE","9357","4","2015"
"27","JANATA SHIKSHAN PRASARAK MANDAL JAGHIRDAR COLONY AURANGABAD","9358","4","2015"
"27","JANATA SHIKSHAN PRASARAK MANDALS D. ED. COLLEGE JAGHIRDAR COLONY AURANGABAD","9359","4","2015"
"27","JANATA SHIKSHAN PRASARAK MANDALS D. ED. COLLEGE KHARGAR NAVI MUMBAI","9360","4","2015"
"27","JANATA SHIKSHAN PRASARAK MANDAL'S DR.N.P.HIRANI POLYTECHNIC PUSAD","1864","2","2015"
"27","JANATA SHIKSHAN PRASARAK MANDAL'S SUDHAKARRAO NAIK INSTITUTE OF PHARMACY PUSAD","1865","2","2015"
"27","JETHALAL LAKHAMSHI CHARITABLE TRUST`S KUSUM INSTITUTE OF TECHNLOGY THANE","10442","2","2015"
"27","JHADIPATTI JANJAGRUTI EDUCATION AND RESERCH SOCEITY`S JAI GAJANAN COLLEGE OF MANAGEMENT AND TECHNOLOGY","10748","2","2015"
"27","JIJAMATA BAH-UDDESHIYA SHIKSHAN PRASARAK MANDAL JALKOT LATUR","9378","4","2015"
"27","JIJAMATA EDUCATION SOCIETY`S COLLEGE OF PHARMACY NANDURBAR","10760","2","2015"
"27","KAI. AAMDAR GOVINDRAO PATIL BAHHUDESHIYA UDGIR LATUR","9418","4","2015"
"27","KAI ANJANBAI RAMCHANDRA SRUYAWANSHI D. ED COLLEGE MUNGASE NASIK","9412","4","2015"
"27","KAI . ATMARAMJI YADAV PRATISHTAN RAJIV GANDHI D. ED RAHSIL RENAPUR LATUR","9411","4","2015"
"27","KAI BHAUSAHEB HIRAY SMARNIKA SAMITI TRUST NEW ENGLISH D. ED COLLEGE ATSOYGON MALEGAON NASIK","9413","4","2015"
"27","KAI KEVLA AAI CHAVAN MAHILA MANDAL AUSA LATUR","9414","4","2015"
"27","KAI. YASHODABAI DAGADU SARAF CHARITABLE TRUST SAKEGAON JALGAON","9424","4","2015"
"27","MATOSHRI YAMUNABAI D. ED COLLEGE HIRVI LAY OUT NAGPUR","9609","4","2015"
"27","KAKASAHEB MHASKE MEMORIAL MEDICAL FOUNDATION`S KAKASAHEB MHASKE COLLEGE OF PHARMACY NAGAPUR AHMEDNAGAR","10764","2","2015"
"27","KALA VIDYAMANDIR INSTITUTE OF TECHNOLOGYMUMBAI.","1886","2","2015"
"27","KHANDESH COLLEGE EDUCATION SOCIETYS JALGAON JALGAON","9443","4","2015"
"27","KHANDESH EDUCATION SOCIETY`S COLLEGE OF PHARMACY AMALNER JALGAON","10763","2","2015"
"27","KHANDESH UNION EDUCATION SOCIETY JALGAON JALGAON","9445","4","2015"
"27","KHANDOBA SHIKSHAN PRASARAK MANDAL BHOKARDAN BHOKARDAN JALNA","9446","4","2015"
"27","KHATOON MINORITY WOMEN SOCIAL AND EDUCATION SOCIETY MALEGAON MALEGAON","9447","4","2015"
"27","KHEMAJI NAIK COLLEGE OF EDUCATION KORPANA CHANDRAPUR","9449","4","2015"
"27","KING EDWARD MEMORIAL HSOPITAL PUNE","4773","3","2015"
"27","KIRAN BAHUUDDESHIYA SHIKSHAN SANSTHA'S R R POLYTECHNIC HASEGAON (K) TQ KALAMB DIST OSMANABAD","1892","2","2015"
"27","KISAN DNANODAYA MANDAL'S INSTITUTE OF PHARMACY CHALISGAON JALGAON","1894","2","2015"
"27","KISAN DNYANODAY MANDAL CHALISGAON JALGAON","9450","4","2015"
"27","KRUSHNA SAHAYOGI TANTRA SHIKSHAN SANSTHA TUMSA BHANDARA","9465","4","2015"
"27","KRUSHNA SAHYOGI TANTRA SHIKSHAN SANSTHA`S CHATRAPATI SHIVAJI COLLEGE OF PHARMACY DEVARI TAL DEVARI GONDIYA","10457","2","2015"
"27","KRUSHNS SAHAYOGI TANTRA SHIKSHAN SANSTHAS CHATARAPATI JR COLLEGE OF EDUCATION DEORI GONDIA","9466","4","2015"
"27","KUNBI SHIKSHAN PRASARAK SANTHA JUNIOR COLLEGE OF EDUCATION KHED RATNAGIRI","9468","4","2015"
"27","LATE NARENDRARAO ASHTANKAR BAHUDESHIYA SANSTHA`S SHRI SANT MAHARAJ COLLEGE OF ADVANCED TECHNOLOGY WARDHA","10722","2","2015"
"27","LATE NIRDHANRAO PATIL WAGHAYE ADHYAPAK MAHAVIDYALAYA LAKHANI BHANDARA","9495","4","2015"
"27","LATE NIRDHANRAO PATIL WAGHAYE ADHYAPAK VIDYALAYA TUMSAR BHANDARA","9497","4","2015"
"27","LATE NIRDHANRAO PATIL WAGHAYE ARJUNI/SADAK GONDIA","9496","4","2015"
"27","LATE PRABHAKARARAO BHENDE SHIKSHAN SANSTHA RASHTRAMATA JIJAU D. ED. COLLEGE NEAR JOG COMPLEX AMRAWATI","9500","4","2015"
"27","LATE RAHULBHAU BOMMAVAR COLLEGE OF MANAGEMENT AND TECHNOLOGY GADCHIROLI","10755","2","2015"
"27","LATE. RAMBAHU (ANNA) KHADE SEVABHAVI SANSTHA MAJALGAON BEED","9517","4","2015"
"27","LAXMIDEVI GOYAL COLLEGE OF TECHNOLOGY MUL CHANDRAPUR","10490","2","2015"
"27","LAXMI MATA MAHILA BAHUDESHIYA SHIKSHAN SANSTHA SAI DARSHAN COLLEGE OF TECHNOLOGY HINGANGHAT","10634","2","2015"
"27","LAXMI SHIKSHAN SANSTHA & KRIDA MANDALSAMRAT SEWAKBHAU WAGHAYE PATIL POLYTECHNIC COLLEGEAT GADEGAON LAKHANI DIST BHANDARA","1907","2","2015"
"27","LEELA EDUCATION SOCIETY G. V. ACHARYA POLYTECHNICSHELU KARJAT.","1908","2","2015"
"27","LET HEERAMAN SONU JAT EDUCATION SOCIAL MANDAL KULTHE DHULE","9524","4","2015"
"27","LET PRALHAD SHYAM PATIL TANTRIK SHIKSHAN SANSTHA KORIT NANDURBAR","9525","4","2015"
"27","MAHAD MANUFACTURERS ASSOCIATION M M A TECHNICAL INSTITUTE MAHAD","10432","2","2015"
"27","MAHALAXMI BAHUUDDESHIYA SHAIKSHANIK AND SAMAJIK SANSTHA`S SHREE RAMDASJI TADAS SCHOOL OF TECHNOLOGY DEVALI WARDHA","10743","2","2015"
"27","MAHALAXMI D. ED. VIDYALAYA NAGPUR NAGPUR","9545","4","2015"
"27","MAHALUNGE GRAM VIKAS SAMITI TRUST MAHALUNGE PUNE","9546","4","2015"
"27","MAHARAJA MADHAVRAO SHINDE JAMGAON AHMEDNAGAR","9547","4","2015"
"27","MAHARAJ INSTITUTE OF TECHNICAL EDUCATION NAGPUR","10531","2","2015"
"27","MAHARAJ INSTITUTTE OF TECHNOLOGY BALLARSHAH","10536","2","2015"
"27","MAHARANI DEVI AHILYABAI HOLKAR EDUCATION SOCIETY ATAPADI SANGLI","9548","4","2015"
"27","MAHARASHTRA TECHNOLOGY EDU SOC COLLEGE OF HOSPITAL MANEGEMENT PUNE","10835","2","2015"
"27","MAHARSHI BAHU-UDDESHIYA GRAMIN VIKAS SANSTHA`S MAHARSHI INSTITUTE OF TECHNOLOGY YAVATMAL","10337","2","2015"
"27","MAHARSHI KARVE STREE-SHIKSHAN SANSTHA NARGUNDKAR EDUCATIONAL COMPLEX NAGPUR NAGPUR","9562","4","2015"
"27","MAHARSHI KARVE STREE SHIKSHAN SANSTHA NARGUNDKAR SHAISHANIK SANKUL NAGPUR","10736","2","2015"
"27","MAHARSHI SHINDE ADHYAPAK VIDYALAYA SHIVAJI NAGAR NASIK","9563","4","2015"
"27","MAHARSHI WALMIKI BAHUDESHIY SANSTHA MALKAPUR AKOLA","9564","4","2015"
"27","MAHASHRI SHAIKSHANIK AND KRISHI SANSTHA NANDURBAR NANDURBAR","9565","4","2015"
"27","MAHASIDHA SHIKSHAN PRASARAK MANDAL GRAMIN VIKAS DIPLOMA IN EDUCATION COLLEG SOUTH SOLAPUR SOLAPUR","9566","4","2015"
"27","MAHATMA GANDHI VIDYAMANDIR'S INSTITUTE OF INDUSTRIAL & PHARMACEUTICAL TECHNOLOGY NASHIK","1930","2","2015"
"27","MAHATMA JYOTIBA PHULE BAHUDDESHIYA BHIMRAO PATIL D. ED. COLLEGE GANGAKHED PARBHANI","9576","4","2015"
"27","MAHATMA JYOTIBA PHULE BAHUUDDESHIYA SHIKSHAN CHIKHILI BULDANA","9577","4","2015"
"27","MAHATMA JYOTIBA PHULE COLLEGE OF TECHNOLOGY CHANDRAPUR","10545","2","2015"
"27","MAHATMA JYOTIBA PHULE EDUCATION TRUST KHED PUNE","9578","4","2015"
"27","MAHATMA PHULE JR. COLLEGE OF EDUCATION SATARA SATARA","9580","4","2015"
"27","MAHATMA PHULE SAMAJIK & SHAIKSHANIK VIKAS MANDAL SAMRAT ASHOK POLYTECHNICDHULE ROAD CHALISGAON DIST JALGAON","1931","2","2015"
"27","MAHATMA PHULE SAMATA SHIKSHAN SANSTHA`S K D PAWAR COLLEGE OF PHARMACY SAONER NAGPUR","10455","2","2015"
"27","MANJRA CHARITABLE TRUST AIROLI TOWNSHIP MUMBAI","9594","4","2015"
"27","MANJRA CHARITABLE TRUST WORLI MUMBAI","9593","4","2015"
"27","MARATHWADA ADHYAPAK VIDHYALAYA AHMEPUR LATUR","9599","4","2015"
"27","MARATHWADA ASSOCIATION FOR SOCIAL SERVICESS KHULTABAD AURANGABAD","9600","4","2015"
"27","MARATHWADA GRAM VIKAS SANTHA SHRI SANT GAJANAN MAHARAJ COLLEGE OF TECHNICAL EDUCATION MALEGAON ROAD","10371","2","2015"
"27","MARATHWADA MITRA MANDAL'S POLYTECHNIC PUNE","1941","2","2015"
"27","MARATHWADA SHIKSHAN PRASARAK MANDAL'S SHRI SHIVAJI INSTITUTE OF PHARMACYPARBHANI","1943","2","2015"
"27","MATUSHRI SHIKSHAN SEVA MANDAL MATUSHRI ADHYAPAK VIDYALAYA (D. ED. ) SHEGAON SHEGAON","9611","4","2015"
"27","MAULANA ABUL KALAM AZAD EDUCATION AND WELFARE SOCIETY`S DHAD BULDANA","10260","4","2015"
"27","MAULANA AZAD SHIKSHAN PRASARAK AND KRIDA MANDAL NER YAVATMAL","9614","4","2015"
"27","MAULE KALA KRIDA SHAIKSHANIK SANSKRUTIK & KRUSHI VIKAS PRATISHTAN KHANDALA SATARA","9616","4","2015"
"27","MITRA SADHANA SHIKSHAN PRASARAK MANDAL RAJARSHI SAHU D. ED. COLLEGE PATHRI AURANGABAD","9625","4","2015"
"27","MITTHULALJI SARDA POLYTECHNIC","1960","2","2015"
"27","MIYANSAHAB SHAIKSHANIK WA SEVABHAWI SANSTHA MAULANA ABUL KALAM AZAD D. ED. COLLEGE BORI LATUR","9626","4","2015"
"27","NAGAR YUVAK SHIKSHAN SANSTHA ADV V R MANOHAR INSTITUTE OF DIPLOMA IN MEDICAL LABORATORY TECHNOLOGY NILDOH","10629","2","2015"
"27","NAGAR YUVAK SHIKSHAN SANSTHA'S SHREERAM POLYTECHNIC NEW MUMBAI","1972","2","2015"
"27","NAGAR YUWAK SHIKSHAN SANSTHA'S SHRI DATTA MEGHE POLYTECHNIC NAGPUR.","1973","2","2015"
"27","NAGNATH EDUCATION SOCIETY D. ED. COLLEGE HATKANANGLE KOLHAPUR","9644","4","2015"
"27","NAGRIK SHIKSHAN SANSTHA D. ED COLLEGE MUMBAI MUMBAI","9646","4","2015"
"27","NATIONAL SAFETY ORGANISATION PUNE","10822","2","2015"
