"institution_id","standalone_institution_name","state_name","state_body_type","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","Self Financing","2","Christians","0","0","0","0","0","0","1","1","1","1"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Elec(Robo)","Self Financing","3","Christians","0","0","0","0","0","0","3","0","3","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical (Tool &Die)","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL","Self Financing","3","Christians","0","0","1","0","0","0","2","0","3","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","EEE","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","EEE","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","Self Financing","3","Christians","0","0","0","0","0","0","7","0","7","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","Self Financing","1","Christians","0","0","0","0","0","0","5","0","5","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","ECE","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"2784","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","ECE","Self Financing","1","Christians","0","0","0","0","0","0","3","2","3","2"
"12171","GOVERNMENT GIRLS POLYTECHNIC, ALMORA","Uttrakhand","Technical/Polytechnic","PG Diploma","PG Diploma-Post Graduate Diploma","Engineering & Technology","Computer Engineering","PG DIPLOMA IN COMPUTER APPLICATION","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"4584","SCHOOL OF NURSING KANNIAMPURAM OTTAPALAM PALAKKAD","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","General","1","Christians","2","2","0","0","0","0","0","0","2","2"
"4584","SCHOOL OF NURSING KANNIAMPURAM OTTAPALAM PALAKKAD","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DAE","Self Financing","3","Christians","","","","","","","","","3","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DAE","Self Financing","2","Christians","","","","","","","","","1","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DAE","Self Financing","1","Christians","","","","","","","","","1","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","DECE","Self Financing","3","Christians","","","","","","","","","1","1"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","DCE","Self Financing","3","Christians","","","","","","","","","10","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","DCE","Self Financing","2","Christians","","","","","","","","","8","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","DCE","Self Financing","1","Christians","","","","","","","","","1","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","DEEE","Self Financing","3","Christians","","","","","","","","","1","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","DEEE","Self Financing","2","Christians","","","","","","","","","6","1"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","DEEE","Self Financing","1","Christians","","","","","","","","","4","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DME","Self Financing","3","Christians","","","","","","","","","11","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DME","Self Financing","2","Christians","","","","","","","","","8","0"
"2766","CHENDURAN POLYTECHNIC COLLEGE PILIVALAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DME","Self Financing","1","Christians","","","","","","","","","7","0"
"8241","SARAH TUCKER TEACHER TRAINING INSTITUTE PALAYAMKOTTAI","Tamil Nadu","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Elementary Level","General","2","Christians","0","0","1","1","0","0","11","11","12","12"
"8241","SARAH TUCKER TEACHER TRAINING INSTITUTE PALAYAMKOTTAI","Tamil Nadu","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Elementary Level","General","1","Christians","1","1","1","1","0","0","4","4","6","6"
"6591","ROSA MISTICA TEACHER TRAINING INSTITUTE DAKSHINA KANNADA","Karnataka","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","First Year","General","1","Christians","0","0","0","0","0","0","2","2","2","2"
"6591","ROSA MISTICA TEACHER TRAINING INSTITUTE DAKSHINA KANNADA","Karnataka","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Second Year","General","1","Christians","0","0","0","0","0","0","8","8","8","8"
"3210","GOVERNMENT POLYTECHNIC BAREILLY","Uttar Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH.ENGG . (AUTO)","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"3210","GOVERNMENT POLYTECHNIC BAREILLY","Uttar Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH.ENGG . (AUTO)","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","Self Financing","1","Christians","0","0","0","0","0","0","1","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","Self Financing","3","Christians","0","0","0","0","0","0","2","0","2","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","Self Financing","2","Christians","0","0","0","0","0","0","2","0","2","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","Self Financing","1","Christians","0","0","0","0","0","0","3","0","3","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile Engineering","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile Engineering","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile Engineering","Self Financing","1","Christians","0","0","0","0","0","0","3","0","3","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical & Electronics Engineering","Self Financing","1","Christians","0","0","0","0","0","0","3","0","3","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication Engineering","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"3022","SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication Engineering","Self Financing","2","Christians","0","0","0","0","0","0","2","0","2","0"
"8229","SAHAYA MATHA TEACHER TRAINING INSTITUTE KALAIYARKOIL","Tamil Nadu","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","D.TEd","Self Financing","2","Christians","0","0","0","0","0","0","2","2","2","2"
"6947","B.I. TEACHER TRAINING INSTITUTE KOTTAYAM","Kerala","Teacher Training","Certificate","Certificate-Certificate","Education","Education","D.Ed","General","1","Christians","4","4","0","0","0","0","0","0","4","4"
"6947","B.I. TEACHER TRAINING INSTITUTE KOTTAYAM","Kerala","Teacher Training","Certificate","Certificate-Certificate","Education","Education","D.Ed","General","2","Christians","5","5","0","0","0","0","0","0","5","5"
"4765","HOLY SPIRIT SCHOOL OF NURSING MUMBAI","Maharashtra","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","General","4","Christians","20","20","0","0","0","0","0","0","20","20"
"4765","HOLY SPIRIT SCHOOL OF NURSING MUMBAI","Maharashtra","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","General","3","Christians","20","20","0","0","0","0","0","0","20","20"
"4765","HOLY SPIRIT SCHOOL OF NURSING MUMBAI","Maharashtra","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","General","2","Christians","20","20","0","0","0","0","0","0","20","20"
"4765","HOLY SPIRIT SCHOOL OF NURSING MUMBAI","Maharashtra","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","General","1","Christians","24","24","0","0","0","0","0","0","24","24"
"14931","BARUIPUR GOVERNMENT POLYTECHNIC","West Bengal","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","DME","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"6939","AL-AZHAR TEACHER TRAINING INSTITUTE IDUKKI","Kerala","Teacher Training","Certificate","Certificate-Certificate","Education","Education","primary school subjects except Hindi","Self Financing","2","Christians","0","0","0","0","0","0","5","4","5","4"
"6939","AL-AZHAR TEACHER TRAINING INSTITUTE IDUKKI","Kerala","Teacher Training","Certificate","Certificate-Certificate","Education","Education","primary school subjects except Hindi","Self Financing","1","Christians","0","0","0","0","0","0","1","1","1","1"
"9300","Guru Nanak College of Elementary Teacher Education BHANDUP MUMBAI","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","EDUCATION","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"4345","SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","4","Christians","4","4","0","0","0","0","0","0","4","4"
"4345","SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","3","Christians","13","12","0","0","0","0","0","0","13","12"
"4345","SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","2","Christians","13","8","0","0","0","0","0","0","13","8"
"4345","SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","1","Christians","42","38","0","0","0","0","0","0","42","38"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGINEERING","Self Financing","3","Christians","0","0","0","0","0","0","2","0","2","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","2","0","2","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGINEERING","Self Financing","1","Christians","0","0","0","0","0","0","1","0","1","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","AUTOMOBILE ENGINEERING","Self Financing","3","Christians","0","0","0","0","0","0","7","0","7","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","AUTOMOBILE ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","4","0","4","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL ENGINEERING","Self Financing","3","Christians","0","0","0","0","0","0","9","0","9","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","8","0","8","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL ENGINEERING","Self Financing","1","Christians","0","0","0","0","0","0","6","0","6","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECTRICAL AND ELECTRONICS ENGINEERING","Self Financing","3","Christians","0","0","0","0","0","0","9","0","9","0"
"2850","LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECTRICAL AND ELECTRONICS ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","3","0","3","0"
