,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship,ranking_factor,PTR ratio
23886,35275,bhopal,23,269,3,"N.R. I Institute of Information Sc. & Technology Sajan Nagar Raisen Road, Bhopal",191272,8.470229899999998,76.99130699999999,0,14.0,9
23887,25893,NARAYANKHED,36,27,0,Anuradha Memorial Degree College,191275,,,0,6.0,9
23888,17310,Guwahati,18,52,2,Guwahati College of Architecture,191277,,,0,17.0,11
23889,36064,INDORE,23,287,0,"Maharaja Ranjit Singh College of Professional Sciences, Hemkunt Campus, Village Palda, Khandwa Road, Indore-452017",191279,22.44431,75.22491,1,15.0,10
23890,14798,Coimbatore -641103,33,483,1,Michael Job Memorial College of Education for Women,191281,11.037721699999999,77.11759449999998,1,12.0,9
23891,45411,Chennai,33,481,2,"GOVERNMENT SIDDHA MEDICAL COLLEGE (Inst. Code - 015), CHENNAI",191283,13.083910000000001,80.27001,1,17.0,9
23892,20846,Bangalore,29,215,2,"T John Institute of Management and Science, Banerghatta Road, Bangalore -83",191132,,,1,14.0,9
23893,50077,AJITMAL,9,505,0,"RAM KISHORE SMARAK MAHAVIDHYALAYA, JADUVANSHPUR",191284,,,0,6.0,11
23894,49145,Sonhat,22,95,0,"GOVERNMENT NAVEEN COLLEGE, SONHAT",191285,,,1,2.0,9
23895,36490,Palani,33,463,0,"M.K. UNIVERSITY EVENING COLLEGE, PALANI",191286,,,0,0.0,10
23896,14922,Madurai,33,483,0,A.S. College of Education,191288,,,1,14.0,11
23897,46817,Kapur,9,549,2,"AXIS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, KANPUR",191289,26.344364000000002,80.452784,1,17.0,9
23898,49128,ARIYALUR-6,33,439,2,NELLIANDAVAR INSTITUTE OF TECHNOLOGY,191290,11.0928818,79.1371821,1,17.0,11
23899,41427,PUNE,27,323,2,"Sinhgad Technical Education Societys Sinhgad College of Science, Vadgaon bk., Sinhgad road, Pune 41",191291,,,1,14.0,9
23900,21096,BANGALORE-560099,29,215,0,"B.T.L College, No256, Bommasandra Industrial area, Hosur Road, Bangalore-158",191293,,,1,15.0,9
23901,20837,Bangalore,29,215,2,"St. George College of Management, Banasawavdi, OMBR Layout, Bangalore-33",191294,13.00013,77.00651999999998,1,14.0,10
23902,25381,Nuzvid,28,21,0,M.V.R. DEGREE COLLEGE,191295,,,1,12.0,11
23903,22261,ahmedgarh,3,383,0,"Guru Harkrishan Girls College, Phalewal, Ludhiana, Sangrur-Road., Sangrur",187797,30.038259999999998,75.05142999999998,1,15.0,10
23904,24204,VISAKHAPATNAM,28,6,0,ACTS Degree College (Ambedkar College of Tech. & Sci.),191302,17.470029999999998,83.21034,1,12.0,9
23905,46910,Lucknow,9,549,0,"I I L M ACADEMY FOR HIGHER LEARNING, LUCKNOW",191303,26.850126,81.02102,0,8.0,9
23906,27709,Valmikipuram,28,37,0,"NTR Govt.     Degree College,     Valmikipuram   Rural",191305,13.655550000000002,78.63333,1,28.0,9
23907,13655,,9,527,1,"Rajdeep Mahila Mahavidyalaya, Kailhat, Mirzapur",191308,25.090001,82.870001,0,28.0,10
23908,20858,BANGALURU,29,215,2,"Rajajinagar College of Education, K.T.S. V Sangha, 10th Main Vth Block, Rajajinagar, Bangalore-10",191309,14.256820000000001,78.65080999999999,0,9.0,10
23909,37075,Coimbatore,33,439,2,CMS College of Engineering and Technology,191310,10.492838,76.53357199999999,1,217.0,9
23910,34561,Golegaon,27,298,0,Bhartiya Shikshan Sanstha's Gajanan Arts & Science College,191312,19.53001,75.23001,0,12.0,11
23911,20822,BANGALORE,29,215,2,"NAISH College (Naseema Fareed Institute of Speech & Hearing), VS Compound, 80ft Road, 4th Block, Koramangala, Bangalore-560 034",191314,12.937391000000002,77.62792799999998,0,13.0,10
23912,22612,CHITRAKOOT,9,502,0,Kedarnath Ramswarup College,191318,20.29652,70.29652,0,15.0,9
23913,15072,DIST-RANCHI,20,209,0,"Mandar College, Mandar",191323,,,1,7.0,9
23914,47762,Puducherry,34,370,3,MAHATMA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE,191326,11.812422,79.778243,0,72.0,10
23915,18565,Umred,27,332,0,"Randhirsingh Badhoria College, Umred",191329,20.8420718,79.32610839999998,1,12.0,9
23916,45607,MADHURANTHAKAM,33,481,2,"KARPAGA VINYAKA INSTITUTE OF DENTAL SCIENCES (Inst. Code - 272), KANCHEEPURAM",191330,,,0,49.0,10
23917,54039,Indore,23,629,0,COLLEGE OF DESIGN AND TECHNOLOGY,191331,22.724080999999998,75.87193069999998,0,8.0,9
23918,33793,Thane,27,318,0,Habib Educational & Welfare Societys Arts  Commerce  Science and B M S Mumbra  Dist Thane,191357,,,0,25.0,10
23919,30367,Begumpet,36,8,1,"Vijay Marie College of Nursing, Hyderabad",191394,,,1,44.0,10
23920,53713,BANGALORE,29,215,0,MAHARANI LAKSHMI AMMANNI EVENING COLLEGE,191332,,,0,10.0,9
23921,40154,Mysore,29,240,1,JSS Ayurvedic Medical College,191333,,,1,16.0,9
23922,40290,UDUPI,29,240,2,Vidya College of Health Sciences,191334,,,1,30.0,9
23923,45580,DHARMAPURI,33,481,2,"OM SAKTHI COLLEGE OF NURSING (Inst. Code - 324),  DHARMAPURI",191337,11.47123,77.02123,1,41.0,11
23924,17887,Kesanupalli Village,28,15,1,"Krishnaveni Engineering College for Women, Kesanupalli(Post), Narasaraopet,  PIN - 522 601(CC-KC)",191338,16.12298,80.05145999999999,1,16.0,10
23925,38322,,8,422,0,"Poddar Shikshan Sansthan, Alwar",191340,27.3611959,76.52482046,0,16.0,10
23926,29229,Patiala,3,660,2,"Govt. Ayurvedic College, Lower Mall, Patiala",191341,30.329738,76.400171,1,14.0,11
23927,18255,NAGPUR,27,332,2,"Abha College of Engineering, Wardha road",191343,20.12345,79.12345,1,17.0,11
23928,25373,NUZVID,28,21,0,THATAVARTHI IT & BUSINESS SCHOOL,191344,26.156470000000002,78.56489,0,15.0,9
23929,40856,Bhawanipatna,21,362,0,Kalahandi Law College,191345,,,1,3.0,11
23930,45569,coimbatore,33,481,1,"SURABI COLLEGE OF NURSING (Inst. Code - 502), COIMBATORE",191346,,,0,16.0,9
23931,53385,Gwalior,23,276,0,Vikrant Institute of Management,191347,25.23405,75.01321,1,9.0,9
23932,12467,,9,505,0,"LAL BAHADUR SASHTRI AYURVEDIC COLLEGE, HANDIA,",191348,,,0,15.0,9
23933,48323,Udaipur,8,420,6,"BHUPAL NOBLES INSTITUTE OF PHARMACUTICAL SCIENCES, UDAIPUR",191349,22.580001,73.680001,1,54.0,9
23934,21618,KARIMNAGAR,36,32,0,"SHIVANI DEGREE & PG COLLEGE , MANKAMMATHOTA, KARIMNAGAR",191351,,,1,24.0,11
23935,41513,Pune,27,323,4,"D. Y. Patil Pratishthans D.Y. Patil College of Engineering ,Pune",191352,18.6539379,73.7849705,1,359.0,11
23936,34276,Ashti,27,298,2,"Shetkari Shikshan Prasarak Mandal's Bhagwan Arts, Science & Commerce College, Ashti.",191353,18.807873100000002,75.16647849999998,1,17.0,9
23937,35829,Thanjavur,33,448,2,"Annai Vailankanni College of Arts and Science, V.O.C. Nagar, Thanjavur - 613 007.",191354,,,1,17.0,9
23938,9502,salem,33,470,0,Harur Muthu Arts & Science College for Women,191355,,,0,15.0,11
23939,8017,Guruvayoor,32,251,2,"LITTLE FLOWER COLLEGE, GURUVAYUR",191356,,,1,47.0,11
23940,30115,BERHAMPUR,21,351,39,"Rahul Institute of Engineering and Technology (RIET), Berhampur",191358,19.314962,84.79409099999998,1,54.0,11
23941,43861,Kalliassery via,32,256,0,"College of Applied Science (Pattuvam),Kuttikkol",191360,12.040610000000001,75.36811,0,20.0,10
23942,25525,Ghatkesar (m),36,27,0,St.Johns P.G College,191362,,,1,15.0,9
23943,11706,Kochi,32,262,1,"St. Joseph's College of Teacher Education for Women, Kovilvattom Road,  Ernakulam - 682 035",191363,9.98001,76.27001,1,16.0,9
23944,32886,Delhi,7,99,0,Ideal Institute of Management & Technology,191365,28.652447,77.301839,0,14.0,10
23945,25930,Hyderabad,36,27,0,Andhra Yuvathi Mandal School of Business for Women,191366,17.11111,78.11110999999998,1,12.0,11
23946,12483,CHHIBRAMAU,9,505,0,"MANISH COLLEGE FOR EDUCATION, LALAKPUR,",191368,22.14574,80.00001,0,12.0,9
23947,52725,Bagalore Rural,29,215,2,AL-AMEEN TIPPU SULTAN SHAHEED DEGREE COLLEGE HOSKOTE,191371,,,0,14.0,11
23948,20853,Bangalore,29,215,0,"Acharya Patashala College of Arts and Science, N.R. colony, Bangalore-19",191372,,,1,15.0,11
23949,29248,Ferozepur,3,371,2,"Anil Baghi College of  Nursing, Village Malwal,  Ferozepur Moga Road,  Ferozepur",191375,27.480001,76.570001,1,17.0,11
23950,24390,RAMACHANDRAPURAM - 533255,28,5,2,V.S.M.College,191376,16.85001,82.02001,0,17.0,11
23951,6421,New Delhi-110017,7,120,0,Shaheed Bhagat Singh College,191384,28.534915,77.227327,1,12.0,11
23952,43652,Thiruvananthapuram,32,260,2,"Kerala Institute of Co-operative Management, Nettukaltheri, Neyyar Dam, Thiruvananthapuram",191385,,,1,13.0,11
23953,42792,Kolkata,19,570,1,Ramakrishna Mission Blind Boys Academy,191387,22.43001,88.41001,0,12.0,10
23954,8757,Begusarai,10,68,2,S.K. Mahila College,191389,25.40116,86.12666,1,37.0,9
23955,52069,,9,505,0,"CH. JAIVEER SINGH MAHILA SHIKSHAN SANSTHAN, KANNAUJ",191390,,,0,35.0,11
23956,46816,Kanpur,9,549,2,"AXIS INSTITUTE OF FASHION TECHNOLOGY, KANPUR",191391,26.3443364,80.452784,1,17.0,10
23957,48572,NANDYAL,28,16,0,"PRABHATH INSTITUTE OF BUSINESS MANAGEMENT, PARNAPALLI (V), NANDYAL",191392,15.29111,78.32121,1,15.0,9
23958,26954,Chittoor,28,16,2,"Sreenivasa Inst. of Technology & Management Studies, Thimmasamudram, Chittoor",191393,13.215901,79.0926001,1,201.0,10
23959,26302,NANDYAL,28,31,1,Sri Ramakrishna Degree College (Autonomous),191395,15.471197,78.49310899999999,0,24.0,11
23960,40026,Udaipur,8,413,0,"KRISHNA MAHILA TEACHERS TRAINING COLLEGE, SISARMA",191397,24.576192000000002,73.65529399999998,1,15.0,11
23961,29043,MEERUT,9,506,0,"Pt. SUJAN SINGH DEGREE COLLEGE, SURAJ KUND ROAD, MEERUT, Ph. 646835,  646925",191398,22.962373,77.74249299999998,0,15.0,11
23962,12406,KAUSHAMBI,9,505,2,"DR. RIZVI COLLEGE OF LAW, KARARI,",191400,,,0,13.0,9
23963,51075,VARANASI,9,527,0,"Late Subedar Singh Smriti Mahila Mahavidyalaya,Katesarkala,Chaubepur,Varanasi",191401,,,0,6.0,11
23964,26305,Kurnool,28,31,0,"Sri Sai MBA College, Nandikotkur",191404,,,1,10.0,10
23965,23900,KORANGI,28,15,0,Koringa College Of Pharmacy,191405,16.80848498,82.23700047,0,79.0,11
23966,22540,Jhansi,9,502,1,Pt. Vasudev Tiwari College of Education,191406,23.25672,68.25001,0,13.0,9
23967,25318,Vijayawada,28,21,1,MARIS STELLA COLLEGE,191407,,,1,16.0,11
23968,31695,mandsaur,23,291,2,"Mandsaur Institute of Physical Education, Mandsaur",191409,18.001249999999995,77.00215,1,17.0,9
23969,35099,Bhopal,23,269,0,"Shree Inst. of Teachers Training, Abbas Nagar New Jail Road Gandhi Nagar, Bhopal",191410,23.3122005,77.350001,0,12.0,10
23970,20897,BANGALORE,29,215,1,"Anupama College of Management and Science, Mahalakshmi Puram, Bangalore-86",191411,12.97194,77.59368999999998,1,12.0,11
23971,25306,VIJAYAWADA,28,21,0,MADONA DEGREE COLLEGE FOR DEAF,191413,16.522673,80.66663699999998,1,10.0,9
23972,30739,RAJOUND,6,174,0,"Savitri Devi Memorial College of Pharmacy, Pundri road Rajound",191414,29.58342802,76.47821949999998,1,12.0,10
23973,21273,DEHRADUN,5,566,1,S.G.R.R. Institute of Technology & Science,191416,30.23456,78.23456,0,49.0,9
23974,52775,Bangalore,29,215,0,BOSTON INSTITUTE OF MANAGEMENT STUDIES (BIMS),191417,12.935794,77.745762,0,15.0,11
23975,35439,Pune,27,292,2,"College of Architecture, Pune",191418,18.320001,73.510001,0,22.0,11
23976,47938,REBBANA,36,19,2,"REBBANA ARTS AND SCIENCE DEGREE COLLEGE, REBBENA",191419,8.25252,78.13131,1,17.0,11
23977,8277,Thrissur,32,251,6,"GOVT. ENGG COLLEGE, THRISSUR",191420,10.37001,76.31000999999999,1,296.0,11
23978,10149,RAIBAG,29,602,1,"S P M'S RTS & COMMER COLLEGE,  RAIBAG",191421,16.491401,74.773301,1,12.0,10
23979,18641,nagpur,27,332,0,Julekha College of Commerce Science and Technology,191423,21.15768,68.21157,1,15.0,10
23980,17216,Guwahati,18,52,0,State College of Music,191424,,,0,2.0,10
23981,29063,meerut,9,506,0,RAMA COLLEGE OF EDUCATION KILA ROAD MEERUT,191425,28.962369,77.742489,0,15.0,11
23982,16592,Chennai - 601 301,33,439,2,Gopal Ramalingam Memorial Engineering College,191426,12.860935000000001,79.97050009999998,1,16.0,10
23983,32850,Delhi,7,99,0,Delhi Institute of Advanced Studies,191427,,,0,15.0,11
23984,21305,Roorlee,5,566,2,Roorkee College of Management & Computer Applications,191429,29.874909999999996,77.88991,1,25.0,10
23985,13589,BILTHARA ROAD,9,527,0,"Swami Ramnarayanacharya Mahila Mahavidyalaya, Bilthraroad, Ballia",191430,36.226746,93.94575,0,7.0,10
23986,26334,NANDYAL,28,31,1,"Sri Ramakrishna PG College, Nandyal",191431,15.471197,78.49310899999999,0,25.0,10
23987,29323,MOGA,3,78,0,"Satyam College of Education, Ghall Kalan",191432,30.831640000000004,75.08333499999999,1,11.0,9
23988,51972,PALAKKAD,32,251,0,BHARATHAMATHA COLLEGE OF ARTS AND SCIENCE,191433,,,0,7.0,9
23989,21767,BHILAI,22,93,1,"Alliance Institute Of Commerce & Management, Bhilai",191434,,,1,13.0,11
23990,25674,HYDERABAD,36,27,1,Hindi Mahavidyalaya Degree College,191435,,,1,13.0,10
23991,33786,Kandivali West,27,318,0,"Nirmal Education Societys Nirmal Degree College of Commerce, Kandivli",191436,,,1,7.0,11
23992,38376,BISSAU,8,785,0,"Rajasthan TT College., Jhunjhunun",191439,28.354286,75.292986,0,15.0,9
23993,25358,Nandigama - 521 185,28,21,0,K.V.R. COLLEGE,191440,16.7680268,80.28496529999998,1,11.0,9
23994,31761,ANUPPUR,23,268,0,"PT. R.G.T.TECHNOLOGY & SCIENCE COLLEGE,ANUPPUR",191442,23.120001000000002,81.700001,1,12.0,11
23995,40169,Gulbarga,29,240,2,Keerthi College of Nursing,191444,,,1,17.0,11
23996,15064,Ranchi,20,209,1,Marwari College,191445,18.245487,72.12456999999999,1,67.0,10
23997,41305,Taharabad,27,323,0,"N.D.M.V.P.Samajs  Arts & Commerce College,Taharabad, Tal. Baglan, Dist. Nashik",191446,19.122220000000002,73.22221999999998,1,6.0,10
23998,53456,Chennai,33,439,0,Jawahar School of Architecture Planning and Design,191448,13.055692,80.200514,1,15.0,10
23999,21673,CHHURA,22,93,0,"Govt. Kachna Gurwa, College Chhura (Razeem)",191449,,,1,23.0,9
24000,24902,Srikakulam,28,9,0,MITRA COLLEGE OF EDUCATION FOR WOMEN,191450,18.306658,83.892655,1,15.0,11
24001,30958,GOOTY,28,33,0,"PRR Institute of Management, Gooty",191453,15.129627,77.630496,1,11.0,11
24002,41245,Nashik,27,323,0,"Institute of Management and  Technology, M.V.P.Campus, Gangapur Road, Nashik 422002",191454,20.02001,73.50001,1,6.0,10
24003,46815,Kanpur,9,549,2,"AXIS INSTITUTE OF ARCHITECTURE, KANPUR",191455,26.344364000000002,80.452784,1,17.0,10
24004,36275,Indore,23,287,0,"Sanghvi Innovative Academy, Darshan. 16/2 Old Plasia, 206-207, 3rd Floor, Indore",191456,22.6974975,68.250001,0,12.0,9
24005,50394,SHAHDOL,23,268,0,"PT. RAMGOPAL TIWARI COLLEGE, SOHAGPUR",191457,23.30001,81.350001,1,7.0,10
24006,40870,ATTABIRA-768027,21,362,2,"Attabira College,Attabira",191459,,,0,20.0,11
24007,43784,,32,256,2,"Sree Narayana Guru College of Engineering & Technology, P.O. Chalakode, Payyanur Kannur",191460,12.140024,75.25048699999999,1,17.0,11
24008,18671,Tumsar,27,332,0,"Seth Narsingdas Mor Arts Commerce Science College, Tumsar",191461,21.231347,79.44334599999999,1,44.0,11
24009,50083,FARRUKHABAD,9,505,0,MAHESH DUBEY APURWA MAHAVIDHYALAYA,191463,27.400008000000003,79.5666587,0,35.0,10
24010,40720,RAJGARH,8,406,1,"Kothari College, Sankhan Tal",191467,,,1,13.0,9
24011,46246,GREATER NOIDA,9,549,2,"IIMT COLLEGE OF ENGINEERING, GREATER NOIDA",191468,28.471909999999998,77.48310999999998,1,17.0,9
24012,31036,Hoshiarpur,3,78,6,"Rayat Bahra College of Education, Hoshiarpur",191470,31.467209999999998,75.95140399999998,1,21.0,11
24013,29130,PATIALA,3,371,1,"Adarsh College of  Nursing, Village  ChontKheri PatialaSamana Road, Patiala",191471,30.160006,76.189994,1,13.0,11
24014,32675,Guntur - 522 003,28,3,1,"Hindu College, Guntur",191472,,,1,45.0,9
24015,36199,GWALIOR,23,287,2,"Nagaji Institute of Pharmaceutical Science, Thakur Baba Campus, Jhansi Road, Sitholi, Gwalior-474001",191474,,,1,74.0,11
24016,43647,Neyyattinkara,32,260,0,"VTM NSS College, Dhanuvachapuram",191475,,,1,12.0,11
24017,8180,CHELEMBRA,32,630,2,"DEVAKI AMMA COLLEGE OF PHARMACY, CHELEMBRA",191476,11.144321000000001,75.868155,1,90.0,9
24018,21694,DURG,22,93,2,BI.I.T. College Durg,191477,21.100001000000002,81.00001,1,45.0,11
24019,43599,Thiruvananthapuram,32,260,2,"Loyola College of Social Sciences, Srekariyam, Thiruvananthapuram",191479,8.543436,76.91277999999998,1,13.0,11
24020,46856,Kanpur,9,549,2,"AXIS BUISNESS SCHOOL, KANPUR NAGAR",191480,26.344364000000002,80.452784,1,17.0,11
24021,47556,627011,33,481,10,"TIRUNELVELI MEDICAL COLLEGE (Inst. Code - 008), TIRUNELVELI",191481,8.73001,77.70000999999999,1,25.0,10
24022,9470,THIRUVANANTHAPURAM,32,253,2,Sarabhai Institute of Science and Technology,191483,8.332309999999998,77.42000999999999,0,14.0,9
24023,52601,Banda,9,502,0,Late Chandrashekhar Pandey Mahavidyalaya,191484,,,0,3.0,9
24024,40781,RAJGARH,8,406,1,"Kothari T.T. College, Sankhan Tal",191485,,,1,8.0,11
24025,46303,MATHURA,9,549,2,"SANSKRITI SCHOOL OF BUSINESS, MATHURA, MATHURA",191486,27.724301,77.502701,0,14.0,11
24026,35272,Bhopal,23,269,2,"VNS College of Physical Education, Neelbad Road, Bhopal",191487,23.207138,77.327737,1,54.0,9
24027,52022,GULBARGA,29,229,1,DECCAN ARTS WOMENS DEGREE COLLEGE GULBARGA,191489,,,0,16.0,11
24028,17555,K.R. NAGARA,29,235,0,"Government First Grade College For Women, K.R Nagar",191490,,,1,6.0,11
24029,22594,Orai,9,502,0,Jamuna Devi Naresh Chandra College,191491,,,1,39.0,11
24030,6556,Puducherry,34,369,0,Dr. Kalaikannan College of Education for Women,191492,11.7968686,79.77222909999999,0,15.0,10
24031,50425,Bhopal,23,269,0,"SHREE INSTITUTE OF SCIENCE AND TECHNOLOGY, ABBAS NAGAR",191493,23.3087148,77.35125479999999,0,12.0,9
24032,19540,Hyderabad,36,17,1,Joginpally B.R Engineering College,191495,17.3388208,78.28098649999998,1,16.0,11
24033,48966,SITAPUR,9,505,0,"SRI PRABHU DAYAL MAHILA MAHAVIDHYALAYA,DAKWA, MADIYA",191497,,,0,3.0,11
24034,41083,Coimbatore,33,447,2,VLB Janaki Ammal College of Arts and Science,191499,10.00111,76.00050999999999,1,81.0,11
24035,33250,DEVRAKONDA,36,22,0,"SRI SATYASAI DEGREE OCLLEGE, DEVARAKONDA",191500,16.693839999999998,78.91695,1,18.0,9
24036,51275,KHARAR,3,382,4,ADESH INSTITUTE OF TECHNOLOGY,191501,6.03033,78.59321,1,283.0,10
24037,26995,KAVALI,28,16,0,"Damisetty Bala Suresh Institute of Technology, Kavali",191502,,,1,12.0,11
24038,37025,Coimbatore,33,439,2,Nehru Institute of Engineering and Technology,191503,,,1,46.0,11
24039,48289,Mumbai,27,318,0,ANJUMAN-I-ISLAMS COLLEGE OF HOTEL & TOURISM MANAGEMENT STUDIES & RESEARCH,191504,,,0,8.0,11
24040,26052,HYDERABAD,36,27,0,Shahjahan College of Computer Applications,191506,15.000010000000001,69.00001,0,12.0,10
24041,46279,Noida,9,549,0,"MAHATMA GANDHI MISSION COLLEGE OF ENGINEERING AND TECHNOLOGY, NOIDA",191507,28.629899600000005,77.36944040000002,1,15.0,10
24042,47181,Nagaur,8,420,2,"SARVODAYA COLLEGE OF NURSING, NAGAUR",191508,27.19415027,73.77215803,0,14.0,9
24043,41130,Coimbatore,33,447,2,Sree Narayana Guru College,191509,10.875010000000001,76.89171999999999,1,58.0,11
24044,14378,Dumariya Ganj,9,508,0,"Abul Kalam Azad Educational Institute, Dumariaganj, Siddharthnagar",191510,,,0,12.0,9
24045,17202,Guwahati,18,52,0,Chhamaria Anchalik College,191511,,,1,0.0,9
24046,22193,Patiala,3,383,1,"Gurmat College, Patiala",191513,30.3397809,76.38687969999998,0,16.0,11
24047,49018,"CHENNAI,  600 008",33,481,0,"REGIONAL INSTITUTE OF OPHTHALMOLOGY AND GOVT. OPHTHALMIC HOSPITAL, (MMC) EGMORE (Inst. Code - 416), CHENNAI",191514,12.26571,73.27651999999999,0,15.0,10
24048,25301,Vijayawada-10,28,21,1,P.B. SIDDHARTHA COLLEGE OF ARTS & SCIENC,191515,16.50514,80.64885909999998,1,16.0,9
24049,44200,Mumbai,27,326,2,C.U.Shah College of Pharmacy,191517,19.080001,72.83000099999998,1,46.0,11
24050,14887,Madurai,33,483,0,TVS Teacher Training Academy,191518,9.927563000000001,78.11826500000001,1,15.0,9
24051,9767,LONI - 413 736,27,322,9,"Rural Medical College, Loni",191521,19.34468,74.27122259999999,1,119.0,9
24052,47342,VIDISHA,23,269,0,GOVERNMENT NAVEEN COLLEGE VIDISHA,191522,23.52001,77.81000999999999,1,6.0,9
24053,17375,Mysore,29,235,0,"Mahatma Gandhi College Of Education,Shakthinagar",191524,,,0,11.0,11
24054,48274,Kanyakumari District,33,439,2,SIGMA COLLEGE OF ARCHITECTURE,191527,8.00036,77.00020999999998,1,17.0,11
24055,35789,Tiruchirappalli,33,448,1,"A.A. Government Arts College, Musiri - 621 201.",191528,10.560001,78.22000099999998,1,36.0,9
24056,54255,DHOLPUR,8,422,0,SHEELA MADHAV MAHAVIDHYALAY  ,191532,,,0,12.0,10
24057,10846,panchkula,6,164,2,Swami Devi Dyal Institute of Management Studies,191535,30.506685600000004,76.9955671,0,17.0,9
24058,45346,Siliguri,19,579,0,"SILIGURI MAHILA MAHAVIDYALAYA, DARJEELING",191536,,,0,12.0,9
24059,24255,VILLAGE - ANAPARTHI - 533 342,28,6,0,G.B.R. College of Education,191537,16.94883919,81.95719909999998,1,15.0,11
24060,21116,BANGALORE 560068,29,215,0,"Sharada Vikas Institute of Mgmt. Studies, No.450/01-14, Lakshmi Complex, 2nd Floor, 10th Main, 27th Cross, 4th Block, Jayanagar, Bangalore -560 011.",191538,12.522219999999999,77.362222,1,15.0,10
24061,35780,TAMIL NADU,33,448,2,"Arungarai Amman College of Arts & Science, Chinnatharapuram, Aravakkurichi, Karur - 639 202.",191539,,,1,8.0,9
24062,20749,Bangalore,29,215,2,"Dhanwantri College of Education, MAJ Foundation, No.39/1, Vinayakanagara, Hesrghatta Main Road, Chikkabanavara,Bangalore-560 091.",191544,13.090981200000002,77.47827979999998,0,17.0,9
24063,52750,Jaitpur (Belatal),9,502,0,S.K. Mahavidyalaya,191545,25.287839,79.602164,0,15.0,10
24064,54073,Dhampur,9,525,0,R.D. Memorial Degree College,191546,,,0,32.0,9
24065,16535,Chennai,33,439,2,Velammal Engineering College,191547,13.56789,,1,17.0,10
24066,14334,Gorakhpur,9,508,0,"Shree Krishna Mahavidyalaya, Bhantpar (Barhepurwa), Malhanpar, Gorakhpur",191548,,,0,2.0,11
24067,38709,Jaipur,8,422,1,"Ram Krishan Colege of Edu., Jaipur",191549,25.125455,75.22215,0,16.0,11
24068,6422,Delhi,7,120,0,Amar Jyoti Institute of Physiotheraphy,191550,,69.89562,1,12.0,10
24069,26614,Jaswantgarh,8,397,2,Shrimati Mohari Devi Tapadiya Sanskrit TT College,191551,27.650517999999998,74.45745699999999,0,14.0,9
24070,21121,Bangalore,29,215,0,"S.L.N College of Arts and Commerce, Fort Road, Bangalore-2",191555,13.145686999999999,77.58978299999998,1,12.0,10
24071,50957,Mumbai,27,318,0,Sir M Visvesvaraya Institute of Management Studies and Research,191556,19.02117,72.85864000000001,1,18.0,11
24072,10843,yamuna nagar,6,164,1,Guru Gobind Singh institute of Technology & Management Studies,191557,30.100009999999997,77.28001,1,16.0,11
24073,36535,Madurai,33,463,0,COLLEGE OF GANDHIAN THOUGHT,191558,,,0,6.0,9
24074,19631,HYDERABAD,36,17,0,Vijaya Krishana Institute of Technology & Sciences,191563,17.11001,78.17000999999999,1,15.0,9
24075,30201,kadapa,28,45,0,Sri Vaishnavi Degree College,191564,14.4673541,78.8241339,1,14.0,10
24076,11368,SHIMLA,2,183,3,"G.P. Pant Memorial Govt. College Rampur Bhushar, Distt Shimla",191565,31.47335,77.75305,1,49.0,11
24077,30950,Kalyandurgam,28,33,1,"Jnana Bharathi College of Education, Kalyandurg",191570,,,0,12.0,9
